SMILES,prediction
CC(O)C1CN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CCN1,7.389845371246338
CC(=O)N1CCN(S(=O)(=O)N2CCN(C)CCN2C(=O)N2CCCC2=O)CC1,7.68213415145874
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C)C(=O)C3)CC2)cc1,7.685438632965088
NC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)C1,7.501574516296387
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(C(=O)N5CC5(C)C)CC4)CC3)CC2)CC1,7.667298793792725
COC(=O)N1NC(=O)N1CCN1CCN(S(=O)(=O)N2CCOCC2)CC1,7.939112186431885
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C)CO3)CC2)CC1,7.859617710113525
CC(=O)N1CCN(S(=O)(=O)N2CCN(C)CC2=O)CC1,7.882195472717285
O=C(NN=Cc1ccccc1F)N1CCN(S(=O)(=O)N(=O)=O)CC1,7.5820112228393555
NC1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.111196041107178
O=C(O)c1ccccc1CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)CC1,7.806327819824219
CCCN1C=Nc2OCCCCS(=O)(=O)N21,6.464530944824219
COc1ccccc1CNo1CCN(C)C1CCNC(=O)N1CCN(C)C1,6.553540229797363
CC(=O)N1CCN(S(=O)(=O)N2CCN(C)CN2CCNN2CCN(S(=O)(=O)N3CCN(C)CC3)C2)CC1,7.495084285736084
CC(=O)N1CCN(S(=O)(=O)N2CCN(SS(=O)(=O)N3CCNCC3)CC2)CC1,7.885247230529785
CC(=O)N1CC(C(=O)N2CCNCC2)CC1=O,6.351526737213135
CCCCN1N=CC(N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)=N1,7.974857330322266
CC(=O)N1CCN(C(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(CC(=O)N5CCCCC5)CC4)CC3)CC2)C1,7.675970554351807
CC(=O)NNC=Nc1ccccc1C(=O)N1CCN(S(=O)(=O)N2CCNCC2)CC1,7.600965976715088
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3CCNN3CCC(=O)N3)CC2)CC1,7.367257118225098
NC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(S(=O)(=O)N5CCOCC5)CC4)CC3)CC2)CC1,7.953629493713379
O=C(CS(=O)(=O)N1CCOCC1)N1CCN(S(=O)(=O)N2CCOCC2)CC1,8.002699851989746
C=CCNC(=N)C=C(O)C(=O)O,6.196240425109863
CCc1ccccc1Cn1c(-n2cccc2)ccc1C(=O)(O)F,6.492913722991943
CN1CCN(S(=O)(=O)N2CC(N(C)C)C2)C1=O,7.021404266357422
NC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCC(O)C3)CC2)CC1,7.316153049468994
CN1CCN(S(=O)(=O)N2CCN(C(=O)N(CCCO)C(=O)N3CCN(S(=O)(=O)N4CCN(C)C4)CC3)CC2)CC1,7.498323917388916
CCN(C)S(=O)(=O)N1CCN(S(=O)(=O)N2CCN(C)C2)CC1,7.500733375549316
CCCNC(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,7.741771697998047
CC(=O)N1N=CC2=CCN=C2S1,6.332876682281494
CC(=O)N1CCN(S(=O)(=O)N2CCCNCC2)CC1,7.211312770843506
CCC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCSC(C)C3)CC2)CC1,7.30258321762085
CC(=O)N1CCN(S(=O)(=O)N2CCN(C)C2CNCC2CCN(C)C2)CC1,7.465924263000488
CC(=O)OCCNC(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,7.907891273498535
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C(=O)NC4CNCCN4C)CC3)CC2)CC1,7.719937801361084
CC1=NNC1=O,5.873207092285156
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCCC3)CC2)CC1,7.222373962402344
CC(=O)N1CCN(S(=O)(=O)NCC(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)CC1,7.9399003982543945
CC(=O)N1CCN(C(=O)C2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(C)C4)CC3)CC2)CC1,7.000180244445801
CC(=NO)N1CCN(C(=O)CSCc2ccccc2)CC1,6.590878963470459
CCC(=O)N1CCN(S(=O)(=O)N(C)CCNC(=N)N)CC1,7.886004447937012
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4C=NC=NC4=O)CC3)CC2)CC1,7.731619358062744
CC(=O)N1CCN(S(=O)(=O)N2CCNCCCNC2)CC1,7.450289726257324
CC(=O)N1CCN(C(=O)N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CC1,7.712259769439697
CCCN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(S(=O)(=O)N5CCNCC5)CC4)CC3)CC2)CC1,7.882989406585693
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C(=N)N)CC3)CC2)CC1,7.929551601409912
Cc1ccccc1Nc1ccccc1S(=O)(=O)N1CCN(S(=O)(=O)NCCCN2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CC1,7.716164588928223
CCc1ccccc1NS(=O)(=O)N1CCN(S(=O)(=O)N2CCNCC2)CC1,7.240041255950928
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)NC3=CCCN3)CC2)CC1,7.771182060241699
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C(=O)N4CCN(C(=O)N5CCN(S(=O)(=O)N6CCOCC6)CC5)CC4)CC3)CC2)CC1,7.774566650390625
CC1OC(N2CCN(S(=O)(=O)N3CCNCC3)CC2)OC1CS(=O)(=O)N(=O)=O,8.188081741333008
O=C(O)NCCN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.891335487365723
CSCC(=O)N1CCN(S(=O)(=O)N2CCOCCN(Cc3ccccc3)CC2)CC1,7.720206260681152
Cc1ccccc1C(=O)N1CCN(C(=O)N2CCN(S(=O)(=O)N3CCN(C)S3)CC2)CC1,7.647910118103027
CC(=O)N1CCN(S(=O)(=O)N2CCN(C(=O)N3CCN(S(=O)(=O)N4CCNCC4)CC3)CC2)CC1,7.712259769439697
NC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)NC(=O)N1CC(=O)N1CCOCC1,7.950932502746582
CCCN1CN=C(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)N1,7.639901638031006
COC(=O)N1CCN(S(=O)(=O)N2CCN(C)C2=O)CC1,7.585436820983887
CN1CCN(C(=S)NC(=O)N2CCN(S(=O)(=O)N3CCC(C)(C)C3)CC2)CC1,6.992744445800781
CC(O)=NNC(=O)N1CCN(S(=O)(=O)N2CCNCC2)CC1,7.869749546051025
CC(=O)N1CCN(S(=O)(=O)N2CCN(CCc3ccccc3)CC2Cc2ccccc2)CC1,7.7846360206604
CC(=O)N1C(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CCN1CCN(C)C,7.931534767150879
NCC(=O)N1CCN(S(=O)(=O)N2CCNCC2)CC1,7.889387607574463
Cc1ccccc1CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)CC1,7.708648681640625
CC1=NC(=O)N1SC(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,8.0738525390625
CCOC(=O)N1CCN(S(=O)(=O)N2CCN(C)CC2(=O)CN2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.966618537902832
CCN(C)C(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)NC3CCN(S(=O)(=O)N4CCNCC4)C3)CC2)CC1,7.025338649749756
CN1CCN(S(=O)(=O)CCCN2CCN(S(=O)(=O)N3CCCN(S(=O)(=O)N4CCOCC4)CC3)CC2)CC1,7.315160274505615
O=C(c1ccccc1F)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)CC1,7.685025215148926
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)NC1,7.926721096038818
CC(=O)N1CCNCC(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)N1,7.606970310211182
CC(=O)N1NC(=O)N1c1ccccc1C(=O)N1CCOCC1,6.461695671081543
CCOC(=O)N1CC(=NNC(=O)N2CCOCC2)=CC=N1,6.333348751068115
CCCOC(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,8.03924560546875
CC(=O)N1CCN(S(=O)(=O)N2CCN(SS(C)(=O)=O)CC2)CC1,7.745368003845215
CCCN(CC1=NC(=O)N(C)C1=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.959535121917725
CC(=O)N1CCN(S(=O)(=O)N2CCNCC2N)CC1,7.7035393714904785
CC(=O)N1CCN(S(=O)(=S)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,7.981247901916504
CCc1ccccc1CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CC1,7.668569087982178
CCOCCN1C(=O)C=NN1CN(C)Cc1ccccc1C,6.249183654785156
Cc1ccccc1CFC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CC1,7.633441925048828
CC(=NN1CCN(S(=O)(=O)N2CCN(C)CC2)CC1)S(=O)(=O)N1CCOCC1,8.090540885925293
CC(=O)N1CCN(S(=O)(=O)N2CCN(C(=S)N3CCN(S(=O)(=O)N4CCCN4C)CC3)CC2)CC1,6.915002346038818
CCOC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCSCCN3)CC2)CC1,8.008358001708984
CCN(C)S(=O)(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.501002311706543
CC(=O)N1CCN(S(=O)(=O)N2CCN(C)CCN2C(=O)N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CC1,7.707833290100098
CC(C)=CCCNC(=O)N1CCN(S(=O)(=O)N2CCNCC2)CC1,7.703028678894043
CCOC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N(C)C)CC2)CC1,7.990532875061035
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCCC3)CC2)CC1,7.222373962402344
CCCN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCC(N(=O)=O)CC3)CC2)CC1,7.241665840148926
CN1CCN(S(=O)(=O)N2CCC(O)C2)CC1,7.314189910888672
CCC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CC(=O)N3)CC2)CC1,7.894227504730225
NC(=O)NS(=O)(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.413378715515137
CCOc1ccccc1C(=O)N1CCN(S(=O)(=O)N2CCN(C)CC2)CC1,7.641668796539307
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCNCC4)CC3)CC2)CC1,7.911808013916016
CC(=O)N1CCN(S(=O)(=O)N(C)C2CCN(S(=O)(=O)N3CCNCC3)C2)CC1,7.312528133392334
CCOC(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,8.025278091430664
CN1CCN(C(=NOCCCNC(=N)N)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,7.800205230712891
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3CN)CC2)CC1,7.943905830383301
CC1(O)C(=O)CN1(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,7.625751495361328
CCC(=O)N1CCN(CC2CCN(S(=O)(=O)N3CCOCC3)CC2)C1,6.668008327484131
CC1=NN(C2C(=O)N2CCN2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1=O,7.8423309326171875
CCCON=N1C(=O)N1C(C=C1C(=O)N(C)C1=O)N(=O)=O,6.22230339050293
CC(=O)NN1CCN(C(=O)N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CC1,7.723502159118652
CC(=O)N1CCOC(N(=O)=O)C1,6.365065574645996
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)C(=O)N3CCN(C)C3)CC2)CC1,7.834855556488037
CN1CCN(S(=O)(=O)N2CCOCC2C(=O)NS(=O)(=O)N2CCNCC2)CC1,7.330536842346191
CC(=O)N1N=C(N(=O)=O)CN1C(=O)C(=O)N1CCN(S(=O)(=O)N2CCNCC2)CC1,7.956265926361084
CC(=O)NC1CCN(S(=O)(=O)N2CCOCC2)C1,7.3315887451171875
CC(=O)N1CCN(S(=O)(=O)N2CCN=C2C(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,7.976525783538818
CN1CCN(S(=O)(=O)N2CCN(C(=O)N(C)C)CC2)C(S(=O)(=O)N2CCOCC2)C1,7.810074806213379
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)NCCN3CCN(C)CC3)CC2)CC1,7.890892028808594
O=C(O)C1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(S(=O)(=O)N5CCNCC5)CC4)CC3=O)CC2)C1,7.273528099060059
CC1=NN(C)C(=O)C1SC(=O)N1CCN(S(=O)(=O)NC2=NCCN2)CC1,7.72817850112915
CCN(C(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1)S(=O)(=O)N1CCN(S(=O)(=O)N2CCNC2)CC1,7.581480503082275
Cc1cc(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)ccc1Cl,7.511688232421875
CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C(N)=O)CC3)CC2)S1(=O)=O,7.959475517272949
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C)CCO3)CC2)CC1=O,7.870336055755615
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.890892028808594
CC(C)SCCNC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,7.793107509613037
CC(=O)N1CCN2C1C(=O)N1CCCN(C1=O)c2C(=O)NC(=N)N1CCN(C)CC1=O,6.177090644836426
O=C(O)c1ccccc1CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)CC1,7.806327819824219
CCN(CC)c1ccc(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)cc1,7.3329901695251465
Cc1ccccc1C(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(C)C4)CC3)CC2)CC1,7.460741996765137
CC(=O)C1CN=C1C(O)=NNS(=O)(=O)N1CCNCC1,7.650657653808594
CC(=O)N1CCN(S(=O)(=O)N2CCN(C)C2C(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(C)So4)CC3)CC2)CC1,7.49416971206665
COC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCCN(C)CC3)CC2)CC1,7.275579929351807
CCs1CN(C)C(=O)N1CCNC(=O)N1CCN(S(=O)(=O)N2CCN(C)C2)CC1,7.499184608459473
CC(=N)N1CCN(S(=O)(=O)N[N+]2C(=O)NCC2CN2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.828892707824707
CCC(=O)NC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.692904472351074
CC(C)C(N1CCN(S(=O)(=O)N2CCNCC2)CC1)S(=O)(=O)N1CCN(S(=O)(=O)N2CCN(C)CC2)CC1,7.990512847900391
CCOC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(C)(=O)=O)CC3)CC2)CC1,7.996817111968994
O=C(O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOC3)CC2)CC1,8.014239311218262
CCSC(=S)N1NC(=O)N1CCl,6.036135673522949
CC(=O)N1CCN(Cc2ncccn2)CC1CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,7.938467979431152
CC(=O)N1CCN(S(=O)(=O)N2CCOC(C)C2)CC1,7.293857574462891
CC(=O)N1CCN(S(=O)(=O)NCCCN2CCN(S(N)(=O)=O)CC2)CC1,7.211312770843506
CC(=O)ON1CCN(N(=O)=O)CCNC(=O)N1,6.761007785797119
CC(=O)N1CCN(S(=O)(=O)N2CCNCC2=NC(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,7.973806858062744
CC(=O)OCCNC(=O)OCCC1CNCCN1CCN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,8.081525802612305
CCN(C)C(=O)N1C(=O)N(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C)CC3)CC2)CC1=NC(=O)N1CCN(S(=O)(=O)N2CCN(C)C2)CC1,7.505760192871094
CC1(C)CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)C1,7.242107391357422
CN1CCOCC1C(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,8.000061988830566
C=CC1C=CC=NN1S(=O)(=O)N1CCN(C(C)=O)CC1,7.900764465332031
CS(=O)(=O)NCCN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3)CC2)CC1,7.910809516906738
CC(=O)N(C)CCNc1ncccc1CN1SC(=O)N1CC=CC=CC(=O)N1CCN(S(=O)(=O)N2CCNCC2)CC1,7.627337455749512
CC1=CC(=O)C(=NNC(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCN(C)CC4)CC3)CC2)N1,7.964251518249512
CC(=O)N1CCN(S(=O)(=O)N2CCCN(S(=O)(=O)N3CCOCC3)CC2)CC1,7.2612738609313965
O=C(c1ccccc1F)N1CCN(S(=O)(=O)N2CCCC2C(=O)N2CCNCC2)CC1,7.255998134613037
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(C(=O)N4CCn(C)C4)CC3)CC2)CC1,7.5579729080200195
COC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCNCC3C)CC2)CC1,7.945817470550537
CC(=O)N1CCN(C)C1=NS(=O)(=O)N1CCNCC1,7.756793022155762
O=S(=O)(N1CCOCC1)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCC(O)CC4)CC3)CC2)CC1,7.241229057312012
CC(=O)N1CCN(S(=O)(=O)N2CCC(N3CCN(S(=O)(=O)N4CCOCC4)CC3)CN2(=O)=O)CC1,7.520061492919922
CCOCCCN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,7.976687431335449
O=C(c1ccccc1F)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)CC1,7.685025215148926
CC1(C)COC1C(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,8.061513900756836
CC(=O)N1CCN(S(=O)(=O)N2CCN(S(=O)(=O)NC(=O)C(=O)N3CCN(S(=O)(=O)N4CCN(C)C4)CC3)CC2)CC1,7.489753723144531
CC(=O)N1CCN(S(=O)(=O)N2CCC(N3CCN(S(=O)(=O)N4CCOCC4)CC3)CN2(=O)=O)CC1,7.520061492919922
CC(=O)N1CCN(S(=O)(=O)N2CCCN(S(=O)(=O)N3CCNCC3)C2)CC1,6.965184211730957
CC(=O)N1CCN(o2CCN(S(=O)(=O)N3CCOCC3)CC2)CC1,6.666341304779053
CC(=O)N(C)CCNS(=O)(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,7.945754051208496
COc1cccc(C(=O)N2CCN(S(=O)(=O)N3CCOCC3)CC2)c1,7.678871154785156
C=C1C=NN(C(=O)OCC)C1C(=O)N1CCN(S(=O)(=O)N2CCN(C)CC2)CC1,8.046274185180664
CCCC(=O)N1CCN(S(=O)(=O)N2CCN(C)C2=O)CC1,7.483084201812744
CCOC(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,8.025278091430664
CC(=O)N1N=CC=C1C(=O)N1CCN(S(=O)(=O)N2CCNCC2)CC1,7.727618217468262
